"","species","avgbrood","avgsire","pmult","mean.q","sd.q","q2.5","q97.5","mean.nsires","sd.nsires","nsires2.5","nsires97.5","mean.nmates","sd.nmates","nmates2.5","nmates97.5","mean.estM","sd.estM","estM2.5","estM97.5","mean.est.pmult","sd.est.pmult","est.pmult2.5","est.pmult97.5","mean.avgR","sd.avgR","avgR2.5","avgR97.5","mean.avgM","sd.avgM","avgM2.5","avgM97.5","pred_pmult","pred_pmult_lcl","pred_pmult_ucl","resid_pmult","resid_pmult_lcl","resid_pmult_ucl"
"45","Eurasian jackdaw, Corvus monedula",2.6,1.06666666666667,0.0666666666666667,0.434080738827563,0.0104168839392685,0.41348648180001,0.454357836358611,1.41714285714286,0.654865666267512,1,3,4.41778571428572,2.61868098029905,2,11,3.26658339358394,1.51197745895765,2.20966590909734,7.03633778312739,0.726639806226904,0.0197805456636468,0.697444184076919,0.751163343460458,1.64501314096256,0.185000494201386,1.43761026528151,1.87243157290566,2.38188372448829,0.0958681385340479,2.21706244906438,2.55844277201038,0.690223515449004,0.68093677169304,0.704404772224835,0.623556848782337,0.614270105026374,0.637738105558168
"46","Florida scrub-jay, Aphelocoma coerulescens",2.31666666666667,1,0,0.51155219495474,0.0129060459334117,0.486222662970253,0.53715259791179,1.28333333333333,0.541346104075888,1,3,3.65213983333333,1.98433652909781,2,9,2.51030335268626,1.0611509039106,1.86748261211275,5.78107730339093,0.665765672966648,0.00423839322337617,0.659392949065524,0.675775511269644,1.46348917532734,0.0158947681465813,1.43269342515946,1.49541438841051,1.95608053456073,0.0494161662834402,1.86166836753122,2.05667089620556,0.667951343837565,0.657052164480025,0.684916654338179,0.667951343837565,0.657052164480025,0.684916654338179
"47","White-winged chough, Corcorax melanorhamphos",2.42857142857143,1,0,0.4758729380896,0.0175213652354676,0.441246885114197,0.510449233563432,1.38571428571429,0.627759327606171,1,3,4.08392785714286,2.32552517336673,2,10,2.91590207559554,1.32625015608783,1.97169206605133,6.41710828218214,0.684365800888475,0.00855663418988761,0.671680805655318,0.704921512455215,1.45997078869394,0.0225857390277695,1.41611024703428,1.50528900471867,2.10425922981122,0.0777318303939232,1.95905867752939,2.26630495110808,0.67785433010607,0.667970734357852,0.693275835878326,0.67785433010607,0.667970734357852,0.693275835878326
"48","Ringed plover, Charadrius hiaticula",2.77777777777778,1,0,0.461173707711554,0.0214025728914605,0.419865899778711,0.502972739742171,1.38888888888889,0.618141551514946,1,3,4.17756888888889,2.38919238210762,2,10,3.01816654915229,1.35210148559027,2.00145412035413,6.41161737590514,0.700533937317031,0.00520158971906473,0.696067694986797,0.714419454739115,1.56174906924769,0.0347927955702464,1.49594098451722,1.63107656289643,2.17307991538965,0.101487628567341,1.98817932066543,2.38171282934962,0.701915580936821,0.693287566084203,0.714953795267729,0.701915580936821,0.693287566084203,0.714953795267729
"49","Semipalmated plover, Charadrius semipalmatus",3.54166666666667,1,0,0.407301684547568,0.0169051889287652,0.374137918418702,0.440254904694569,1.425,0.679000632376324,1,3,4.64017125,2.85798392065166,2,12,3.50468408418279,1.67776611077979,2.28540581243839,7.66186380849428,0.734429190915131,0.00163828309165885,0.733277313733598,0.738936587225015,1.71128955306784,0.0388866911448227,1.636281563385,1.7882693930776,2.4594274274967,0.102463524650184,2.27141137858716,2.67281115003466,0.7380954322854,0.730282371982574,0.749006196619187,0.7380954322854,0.730282371982574,0.749006196619187
"50","Phainopepla, Phainopepla nitens",1.92,1,0,0.572896728794686,0.0208417197178232,0.53194385557083,0.613873432083961,1.272,0.542232530937093,1,3,3.3842868,1.76140276381118,2,8,2.22324675872097,0.951838841299917,1.63595699172278,5.19638022035212,0.61933270481126,0.00913953979345937,0.606471807854187,0.641322538482734,1.36713469873228,0.0186649569807817,1.33123620591939,1.4046225133662,1.74783550213913,0.0638693480415218,1.62900029185004,1.87989764257031,0.622146822414183,0.604014389322306,0.648804750913938,0.622146822414183,0.604014389322306,0.648804750913938
"51","Capricorn silvereye, Zosterops lateralis",2.30188679245283,1,0,0.559611454551137,0.0138387619292656,0.532087470693662,0.586898487671719,1.35094339622642,0.590370147970153,1,3,3.61385188679245,1.89717703210172,2,8,2.41555335271599,1.05763092261457,1.70986204750347,5.38221373346662,0.657125561311339,0.000879656596350045,0.656524411441279,0.659597600993333,1.51816983274795,0.017950752542971,1.48296397309159,1.55405662091212,1.78804926946854,0.0443184760081486,1.70387217042398,1.87939024141408,0.666483028505552,0.655386285363367,0.683723396971898,0.666483028505552,0.655386285363367,0.683723396971898
"52","Acorn woodpecker, Melanerpes formicivorus",2.68421052631579,1,0,0.461542943644278,0.0207091846981396,0.42109596560649,0.502643294049492,1.38947368421053,0.685100815880154,1,3,4.17291894736842,2.50008993753673,2,11,3.01657908940976,1.49505960364034,2.00292587133965,6.71816224830896,0.697027285913743,0.00671903692828019,0.689722757480256,0.714584860883468,1.52958187329794,0.0316660348135949,1.46900585955431,1.59364777062053,2.17102282949945,0.0977612643201494,1.98948242594266,2.37475559424049,0.695800568639915,0.68675713326424,0.709476978031007,0.695800568639915,0.68675713326424,0.709476978031007
"53","Great spotted woodpecker, Dendrocopos major",4.47222222222222,1,0,0.348936352764648,0.011780796870864,0.325954329905517,0.372525897668026,1.58888888888889,0.825219875841748,1,4,5.667455,3.74057696658572,2,15,4.55871763293121,2.37401770263384,2.70525609602747,11.402042870584,0.760421775492335,0.00161692435617321,0.759040490555917,0.764886535058309,1.82913913182599,0.0363184623363311,1.75915509635246,1.90270600679655,2.8691229857609,0.0970013363828062,2.68437713344824,3.06791445447159,0.768827278847282,0.761088828350129,0.779007834161836,0.768827278847282,0.761088828350129,0.779007834161836
"54","Middle spotted woodpecker, Dendrocopos medius",4.69230769230769,1,0,0.340205827946388,0.0190399678615371,0.303343220247052,0.377801766914376,1.64615384615385,0.927043119335593,1,4,5.95318076923077,4.09583110034803,2,17,4.85396876132639,2.75153272454373,2.67820232930876,12.218166414436,0.766463780385333,0.00359034143187502,0.763442087084349,0.776372290224016,1.8615988157189,0.0624349597174754,1.74305344166652,1.98719474563383,2.94867261202071,0.166262311277362,2.64689074450583,3.29659584785245,0.774345372593292,0.766316942818602,0.784979058471352,0.774345372593292,0.766316942818602,0.784979058471352
"55","Carolina wren, Thryothorus ludovicianus",3.65217391304348,1,0,0.395930719045962,0.0165910628769817,0.364257025667516,0.428777997654409,1.46086956521739,0.676139527031867,1,3,4.83257913043478,2.95939038512338,2,12,3.69621122396278,1.71928258054141,2.35031004609101,7.78318997102076,0.738287537376324,0.00163461146161866,0.737145601192907,0.74274930450589,1.71915023777109,0.0395333975094503,1.64487518183437,1.79865018395616,2.53014458783167,0.106399473364804,2.33220922166408,2.74531424242427,0.742554872807905,0.734797867423167,0.753206209854338,0.742554872807905,0.734797867423167,0.753206209854338
"56","Eurasian kestrel, Falco tinnunculus",4.25333333333333,1.01333333333333,0.0133333333333333,0.361824827476203,0.00847433551571759,0.345460598563287,0.378493005726807,1.544,0.74837428782342,1,3,5.3885172,3.42432273821194,2,14,4.26960059276562,2.07245414351173,2.65647048106798,8.59349339546666,0.755059142938103,0.000969914304327839,0.754145593405191,0.757598383313505,1.80649434630289,0.0245870723443647,1.75941510928874,1.85524817554271,2.80215582944893,0.0656792154382747,2.67728417170742,2.93328193610441,0.762603127850625,0.755012830074504,0.772542371786663,0.749269794517292,0.74167949674117,0.75920903845333
"57","Kentish plover, Charadrius alexandrinus",2.61538461538462,1.01538461538462,0.0153846153846154,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.691248381988709,0.681999163975861,0.705342124579677,0.675863766604093,0.666614548591245,0.689957509195062
"58","Kentish plover, Charadrius alexandrinus",1.58333333333333,1,0,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.571757826859656,0.54310659167498,0.611710033913164,0.571757826859656,0.54310659167498,0.611710033913164
"59","Kentish plover, Charadrius alexandrinus",2.03571428571429,1,0,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.636914455495981,0.621368437528423,0.660184226859307,0.636914455495981,0.621368437528423,0.660184226859307
"60","Kentish plover, Charadrius alexandrinus",2.42105263157895,1,0,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.677247403159671,0.667317725176139,0.692747466276131,0.677247403159671,0.667317725176139,0.692747466276131
"61","Kentish plover, Charadrius alexandrinus",1.9047619047619,1.01587301587302,0.0158730158730159,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.620106186918014,0.601594592607653,0.647254537225995,0.604233171044998,0.585721576734637,0.63138152135298
"62","Kentish plover, Charadrius alexandrinus",2.52054794520548,1.04109589041096,0.0410958904109589,0.540416758659424,0.00253279133373803,0.535429975884464,0.545408079228803,1.32391025641026,0.577032722912078,1,3,3.62477111538462,1.93554889861715,2,9,2.44984878148898,1.06785197247915,1.83461191269247,5.55193133841503,0.658812025413296,0.020102829531779,0.63318642173772,0.687899159131484,1.44680739386512,0.149755286639316,1.20723681323757,1.63052723765574,1.87277898983965,0.0286679821997582,1.83625133997177,1.93582660754146,0.68477241117159,0.675282680916123,0.69943347714989,0.643676520760631,0.634186790505164,0.658337586738931
"63","Eurasian wryneck, Jynx torquilla",5.84,1.02,0.02,0.264056240105714,0.00812180083214661,0.248062061101794,0.280105901695307,1.544,0.75370028102212,1,3,6.853429,4.84628247621305,2,20,5.8527812948829,2.86406376776785,3.59607857596221,12.2115248736757,0.781096918155178,0.000929151020073982,0.780437045239024,0.783803241571121,1.85116451544058,0.0330443855052015,1.78671462668042,1.91706375564816,3.86647468962472,0.119158497947548,3.64147986111134,4.1118742442063,0.794360757314557,0.784196095545474,0.808231692082158,0.774360757314557,0.764196095545474,0.788231692082158
"64","Great reed warbler, Acrocephalus arundinaceus",4.04166666666667,1.02083333333333,0.0208333333333333,0.397638190522981,0.00210224775371828,0.393541834368607,0.401732568282535,1.46728907330568,0.71418776383444,1,3,4.8268326694329,2.99849000464016,2,13,3.69011356018678,1.7962555888931,2.49178304660973,7.59313065773702,0.752798012897512,0.00621639730797534,0.741522474093236,0.760964995016539,1.70634894513821,0.229274488572719,1.37955756578867,1.89988833337755,2.63960745407615,0.0531878418814751,2.54768468155993,2.7028004820342,0.756058075908082,0.748471470124261,0.766039748477565,0.735224742574749,0.727638136790928,0.745206415144231
"65","Great reed warbler, Acrocephalus arundinaceus",4.18518518518519,1.06172839506173,0.0617283950617284,0.397638190522981,0.00210224775371828,0.393541834368607,0.401732568282535,1.46728907330568,0.71418776383444,1,3,4.8268326694329,2.99849000464016,2,13,3.69011356018678,1.7962555888931,2.49178304660973,7.59313065773702,0.752798012897512,0.00621639730797534,0.741522474093236,0.760964995016539,1.70634894513821,0.229274488572719,1.37955756578867,1.89988833337755,2.63960745407615,0.0531878418814751,2.54768468155993,2.7028004820342,0.760517085725355,0.75293908803015,0.77043556964213,0.698788690663626,0.691210692968422,0.708707174580401
"66","Great reed warbler, Acrocephalus arundinaceus",2.49819655521783,1.06617647058824,0.0661764705882353,0.397638190522981,0.00210224775371828,0.393541834368607,0.401732568282535,1.46728907330568,0.71418776383444,1,3,4.8268326694329,2.99849000464016,2,13,3.69011356018678,1.7962555888931,2.49178304660973,7.59313065773702,0.752798012897512,0.00621639730797534,0.741522474093236,0.760964995016539,1.70634894513821,0.229274488572719,1.37955756578867,1.89988833337755,2.63960745407615,0.0531878418814751,2.54768468155993,2.7028004820342,0.683166081251368,0.67360382957286,0.697983819390315,0.616989610663133,0.607427358984625,0.63180734880208
"67","Red-cockaded woodpecker, Picoides borealis",1.81818181818182,1.02272727272727,0.0227272727272727,0.59380659653919,0.0156995900567354,0.562517680074472,0.623564677247405,1.32727272727273,0.565831566829799,1,3,3.43736681818182,1.74275997207457,2,8,2.2367620930199,0.955738846682584,1.6091539948824,5.02925006271911,0.600905620098758,0.00706356284889953,0.590130389818021,0.617294581947911,1.34025506362809,0.0127087394011943,1.31533432442862,1.36473496002085,1.72353243468998,0.0457487143096115,1.64013022232457,1.81812467270941,0.608068776042086,0.587214936228165,0.638217677581535,0.585341503314813,0.564487663500892,0.615490404854262
"68","Purple sandpiper, Calidris maritima",3.03703703703704,1.03703703703704,0.037037037037037,0.450698845958381,0.0170668800816859,0.416977855701441,0.484187595375853,1.39259259259259,0.645167870228627,1,3,4.24806185185185,2.49445055034795,2,11,3.09430144657684,1.43939980801518,2.0768291533966,6.83247600210196,0.712465396655138,0.00176152447980332,0.711250091361926,0.717476061476969,1.63396221302138,0.0320459517633564,1.57168885294764,1.69786388115264,2.30426703468489,0.0876388117210854,2.14180835650104,2.4870314403004,0.715256627848429,0.707139494087331,0.727885138880214,0.678219590811392,0.670102457050294,0.690848101843177
"69","House sparrow, Passer domesticus",3.16666666666667,1.03703703703704,0.037037037037037,0.448891888483546,0.00232471864713111,0.444359296959362,0.453468677325673,1.49313868613139,0.723856011052606,1,3,4.51600638686131,2.66712383307061,2,11,3.3263660489147,1.61269667415814,2.20758201782225,6.72694881718603,0.721720531994347,0.0160660408275784,0.699484774159238,0.750395343047562,1.68841798788728,0.109331425973053,1.51894182141825,1.86847325893927,2.56720232811727,0.251764273239067,2.29032454775773,2.88711185637222,0.721752154555218,0.713849768866308,0.733965333575752,0.684715117518181,0.676812731829271,0.696928296538715
"70","House sparrow, Passer domesticus",3.11764705882353,1.11764705882353,0.117647058823529,0.448891888483546,0.00232471864713111,0.444359296959362,0.453468677325673,1.49313868613139,0.723856011052606,1,3,4.51600638686131,2.66712383307061,2,11,3.3263660489147,1.61269667415814,2.20758201782225,6.72694881718603,0.721720531994347,0.0160660408275784,0.699484774159238,0.750395343047562,1.68841798788728,0.109331425973053,1.51894182141825,1.86847325893927,2.56720232811727,0.251764273239067,2.29032454775773,2.88711185637222,0.719263380890863,0.711275975456952,0.731682664267986,0.601616322067334,0.593628916633423,0.614035605444457
"71","House sparrow, Passer domesticus",2.72321428571429,1.03571428571429,0.0357142857142857,0.448891888483546,0.00232471864713111,0.444359296959362,0.453468677325673,1.49313868613139,0.723856011052606,1,3,4.51600638686131,2.66712383307061,2,11,3.3263660489147,1.61269667415814,2.20758201782225,6.72694881718603,0.721720531994347,0.0160660408275784,0.699484774159238,0.750395343047562,1.68841798788728,0.109331425973053,1.51894182141825,1.86847325893927,2.56720232811727,0.251764273239067,2.29032454775773,2.88711185637222,0.69840517398466,0.689530430099265,0.711800530912171,0.662690888270374,0.653816144384979,0.676086245197885
"72","House sparrow, Passer domesticus",3.30357142857143,1.28571428571429,0.285714285714286,0.448891888483546,0.00232471864713111,0.444359296959362,0.453468677325673,1.49313868613139,0.723856011052606,1,3,4.51600638686131,2.66712383307061,2,11,3.3263660489147,1.61269667415814,2.20758201782225,6.72694881718603,0.721720531994347,0.0160660408275784,0.699484774159238,0.750395343047562,1.68841798788728,0.109331425973053,1.51894182141825,1.86847325893927,2.56720232811727,0.251764273239067,2.29032454775773,2.88711185637222,0.728136278942748,0.720331003290676,0.739808294623131,0.442421993228462,0.43461671757639,0.454094008908845
"73","House sparrow, Passer domesticus",3.68571428571429,1.28571428571429,0.285714285714286,0.448891888483546,0.00232471864713111,0.444359296959362,0.453468677325673,1.49313868613139,0.723856011052606,1,3,4.51600638686131,2.66712383307061,2,11,3.3263660489147,1.61269667415814,2.20758201782225,6.72694881718603,0.721720531994347,0.0160660408275784,0.699484774159238,0.750395343047562,1.68841798788728,0.109331425973053,1.51894182141825,1.86847325893927,2.56720232811727,0.251764273239067,2.29032454775773,2.88711185637222,0.743847856001685,0.736110054457964,0.754424501982626,0.458133570287399,0.450395768743678,0.46871021626834
"74","Eurasian oystercatcher, Haematopus ostralegus",2.5,1.03846153846154,0.0384615384615385,0.499903326687054,0.0185629039438627,0.463713456602855,0.535596156792537,1.40769230769231,0.571047108369609,1,3,4.01771384615385,2.12841406299548,2,9,2.8198301341008,1.14951818867209,1.87964346504812,5.94621483833756,0.679197616645619,0.00413349822458769,0.675330788191431,0.69004882232853,1.51860775726233,0.0261130557863185,1.46859358000429,1.56969407752501,2.08020255794322,0.0776167798599599,1.93888907795394,2.23944663199808,0.683297223473712,0.673741250034401,0.698101782507052,0.644835685012174,0.635279711572863,0.659640244045513
"75","Willow tit, Parus montanus",4.66666666666667,1.04166666666667,0.0416666666666667,0.32453717439301,0.0138349182195901,0.297815308203485,0.351819623482559,1.52916666666667,0.774047514821417,1,4,5.79467958333333,3.90672063703826,2,16,4.72043829656949,2.40014816072407,2.86714219775382,11.7825493972597,0.76396949583192,0.00144218431141722,0.762949951842488,0.768004424073169,1.80396076128551,0.0439989791359204,1.72018572919955,1.89194988739026,3.21555742273127,0.137682896190331,2.96079751427707,3.49769349674758,0.773737979183961,0.765749231277189,0.784310116593658,0.732071312517294,0.724082564610522,0.742643449926991
"76","Northern cardinal, Cardinalis cardinalis",1.94736842105263,1.05263157894737,0.0526315789473684,0.575240680277825,0.0243286252636263,0.527133596558757,0.623417362111921,1.28421052631579,0.536326002311365,1,3,3.40370894736842,1.74877525883911,2,8,2.23649347162352,0.939708318490903,1.61130842783404,5.16347913156044,0.621226116474349,0.0094505541055263,0.609813709976404,0.645127578258567,1.38120359253817,0.0225872757739911,1.33765110642329,1.42707816634066,1.83319137018322,0.0780299614296795,1.68848614575748,1.99689715443688,0.625754615871997,0.608279456562618,0.651558825328035,0.573123036924628,0.55564787761525,0.598927246380666
"77","Noisy miner, Manorina melanocephala",2.42857142857143,1.05714285714286,0.0571428571428571,0.520283333924996,0.0161565167196677,0.488612963644545,0.55168403246868,1.40571428571428,0.64672496528695,1,3,3.90932971428571,2.15316980842199,2,9,2.70443820827045,1.24767851400492,1.82066062818467,5.88996345287823,0.67103616958678,0.0024415435509976,0.669002336396707,0.677718017548809,1.51888010904694,0.0220866750016815,1.47625951068116,1.56247316563912,2.03382548182941,0.0633630775392159,1.91621072047414,2.16355875910134,0.67785433010607,0.667970734357852,0.693275835878326,0.620711472963213,0.610827877214995,0.636132978735469
"78","Blue-headed vireo, Vireo solitarius",2.3125,1.0625,0.0625,0.550357193964316,0.024764632467113,0.501591494309577,0.599439235340619,1.39375,0.699078853166457,1,3,3.750464375,2.12243766983142,2,9,2.53760619850912,1.27929090523152,1.68049333978547,5.75012572415295,0.659824298117787,0.0031518724316931,0.657640469728742,0.668796018601958,1.51114656846062,0.0320339536615409,1.44960958508341,1.57621781028848,1.93449799886345,0.0876018149824891,1.77248991642568,2.11825761013481,0.667541673275141,0.656588539183452,0.684582590424608,0.605041673275141,0.594088539183452,0.622082590424608
"79","Red-necked phalarope, Phalaropus lobatus",3.58730158730159,1.06349206349206,0.0634920634920635,0.403188026863458,0.0102807514422057,0.383047505319119,0.423526221324594,1.46507936507937,0.700036047866384,1,3,4.77721666666667,2.93570600504119,2,12,3.63610241094284,1.74042499606477,2.37355277324082,7.63596802543885,0.735345742433943,0.000610518004864512,0.734908140263697,0.737076845961956,1.7158617570702,0.0240112934064661,1.66929827059031,1.76382845156748,2.63942428529978,0.0673803023830847,2.51104184343501,2.77639731047353,0.739960317597375,0.73216565606503,0.750759567671665,0.676468254105312,0.668673592572967,0.687267504179602
"80","Australian magpie-lark, Grallina cyanoleuca",2.19148936170213,1.06382978723404,0.0638297872340425,0.549122045787176,0.0144970211261289,0.520827360050223,0.577204113423438,1.36170212765957,0.60584155467129,1,3,3.68012319148936,1.96302704494368,2,9,2.48151250186272,1.10639795593048,1.73910461611146,5.50931852668881,0.64785041758679,0.00314219421657279,0.644147093863174,0.655719758314072,1.45799921012105,0.0167733886627701,1.42572782173557,1.49094911453626,1.93868164208024,0.0512954191194279,1.84307381478635,2.04257661726449,0.654907563585038,0.64216554848483,0.674406826356985,0.591077776350995,0.578335761250787,0.610577039122943
"81","Common sandpiper, Actitis hypoleucos",3.53333333333333,1.06666666666667,0.0666666666666667,0.433792847318235,0.00923518683461498,0.415570161723221,0.451989983864739,1.48809523809524,0.726931749288566,1,3,4.60453428571429,2.76881647753088,2,12,3.43198487065764,1.67849384829417,2.22131708801015,7.09788059658153,0.725451698096468,0.010760553871947,0.713215211405697,0.739603173428,1.69233361635062,0.080214496578598,1.58622626950478,1.80697684105294,2.46858858429881,0.0533083212601429,2.36727560683696,2.57679853292267,0.737755674133366,0.729940808411063,0.748688154053859,0.6710890074667,0.663274141744396,0.682021487387193
"82","Common sandpiper, Actitis hypoleucos",3.07407407407407,1.07407407407407,0.0740740740740741,0.433792847318235,0.00923518683461498,0.415570161723221,0.451989983864739,1.48809523809524,0.726931749288566,1,3,4.60453428571429,2.76881647753088,2,12,3.43198487065764,1.67849384829417,2.22131708801015,7.09788059658153,0.725451698096468,0.010760553871947,0.713215211405697,0.739603173428,1.69233361635062,0.080214496578598,1.58622626950478,1.80697684105294,2.46858858429881,0.0533083212601429,2.36727560683696,2.57679853292267,0.717062287473256,0.708997866352301,0.729622349397788,0.642988213399182,0.634923792278227,0.655548275323714
"83","Brown skua, Catharacta lonnbergi",1.73076923076923,1.07692307692308,0.0769230769230769,0.612581592084766,0.020845274464891,0.571682880504855,0.653231451700654,1.26153846153846,0.504653003721174,1,2,3.22913076923077,1.5773673446145,2,7,2.06177544194282,0.828256807392488,1.53727883247994,3.55326186529086,0.584210788766656,0.00993031593240652,0.569695813912849,0.607568836709676,1.31525407520429,0.0153295784968142,1.28583644926109,1.3458228813698,1.76005220653656,0.0601621262139532,1.64860873457023,1.8837770268554,0.595171123826928,0.571653707481301,0.628692825368297,0.518248046903851,0.494730630558224,0.55176974844522
"84","Bell miner, Manorina melanophrys",1.84615384615385,1.07692307692308,0.0769230769230769,0.599821675687321,0.0284491423870673,0.543786011134739,0.655704425218321,1.33076923076923,0.586888519886779,1,3,3.42938769230769,1.76534485387755,2,8,2.22364469246599,0.987536451744135,1.53591104629782,5.02923789543298,0.603365678022111,0.0110159202616897,0.591598700844696,0.631537045547792,1.3581806629217,0.024134363590759,1.31203035952135,1.40705511672576,1.79948125401873,0.0861474533484295,1.64239104619055,1.98041702976999,0.612039762750649,0.591976896939033,0.641180143058159,0.535116685827572,0.515053820015956,0.564257066135082
"85","Royal penguin, Eudyptes schlegeli",2,1.07692307692308,0.0769230769230769,0.557036278673101,0.0285363214628312,0.500902559836183,0.612578049682751,1.26923076923077,0.592108086131641,1,3,3.43429769230769,1.89546052077541,2,9,2.28457552164669,1.07371234952616,1.64062024765995,5.52298303784445,0.633207624760935,0.0128642253114712,0.618265444800726,0.665868248108322,1.38657866268373,0.0274418320192621,1.33413609182922,1.44152253003402,1.93842771533659,0.100201518510313,1.75801773767114,2.14996521023156,0.632490619625679,0.616198411614544,0.656746068245018,0.555567542702602,0.539275334691468,0.579822991321942
"86","Western sandpiper, Calidris mauri",2.44,1.08,0.08,0.503626188128188,0.0191491760833785,0.466693025794682,0.541784741497863,1.352,0.589996728159107,1,3,3.8598676,2.12392493155787,2,9,2.6884228217655,1.17851530141508,1.856244551075,5.97361609091956,0.675174972781244,0.00491059602458231,0.670067990767422,0.687810971271959,1.50082727139696,0.0258547349753569,1.45188385383874,1.55330280801648,2.14755669194285,0.0818926604031279,1.99341162150465,2.31415500193507,0.678763239897177,0.668944843055956,0.69407095260171,0.598763239897177,0.588944843055956,0.61407095260171
"87","Zebra finch, Taeniopygia guttata",3.28,1.08,0.08,0.394252373490594,0.00552976014712561,0.383491385221917,0.405015624399167,1.45714285714286,0.695270726813158,1,3,4.82891947619047,2.99033448108383,2,13,3.69669197273756,1.76479979592178,2.47563094062559,7.71584376854582,0.738494426724506,0.0101167981043268,0.725861499657545,0.750305979651233,1.70477526574006,0.102843290573527,1.58491067449854,1.83127305666436,2.70184692713318,0.0537168428360171,2.60345444687174,2.80355711374244,0.727086963373373,0.719276095140947,0.738847836278989,0.647086963373373,0.639276095140947,0.658847836278989
"88","Zebra finch, Taeniopygia guttata",3.95,1.05,0.05,0.394252373490594,0.00552976014712561,0.383491385221917,0.405015624399167,1.45714285714286,0.695270726813158,1,3,4.82891947619047,2.99033448108383,2,13,3.69669197273756,1.76479979592178,2.47563094062559,7.71584376854582,0.738494426724506,0.0101167981043268,0.725861499657545,0.750305979651233,1.70477526574006,0.102843290573527,1.58491067449854,1.83127305666436,2.70184692713318,0.0537168428360171,2.60345444687174,2.80355711374244,0.753117839007752,0.745506239122654,0.763204120871238,0.703117839007752,0.695506239122654,0.713204120871238
"89","Ross's goose, Chen rossii",3.45833333333333,1.08333333333333,0.0833333333333333,0.414810787873229,0.0165053071552619,0.383034061735072,0.447272737304054,1.52916666666667,0.768645704076757,1,3,4.86032416666667,2.99852175933764,2,13,3.69227858188569,1.86327541371532,2.25211558474534,7.73320433639055,0.731243073456765,0.00154723678295742,0.73016584166193,0.735647128513133,1.70164011190738,0.0368608021981882,1.63178524701348,1.77526195624409,2.61578319152664,0.104498071549295,2.42208666656943,2.82829503072897,0.734690734621708,0.726874485531638,0.745836216359383,0.651357401288374,0.643541152198304,0.66250288302605
"90","Common gull, Larus canus",2.29166666666667,1.08333333333333,0.0833333333333333,0.534213861535486,0.020136228975389,0.494431662632135,0.573641857333475,1.38333333333333,0.60115641846998,1,3,3.79710708333333,2.0241786206363,2,9,2.59317217822272,1.13199643164516,1.7539982482273,5.668821400304,0.659329992989727,0.00434541696026815,0.655447446908461,0.67107921253519,1.48178576899298,0.0250151181835854,1.43334277736293,1.53174219628791,2.0307974889696,0.0769383207235156,1.88851862800874,2.19106787693605,0.665449249687811,0.654209093589939,0.682887516491829,0.582115916354477,0.570875760256606,0.599554183158495
"91","Eurasian three-toed woodpecker, Picoides tridactylus",2.08695652173913,1.08695652173913,0.0869565217391304,0.487806419104464,0.0096322307174694,0.468880374889175,0.507026326292291,1.36224489795918,0.631165993449633,1,3,3.95814428571429,2.25929825831858,2,10,2.7936824569576,1.29581914870851,1.97818264334104,6.21401312266112,0.696718639340768,0.0219740282280268,0.662702864916109,0.721902012456123,1.53680247118457,0.184483835949912,1.3381009852307,1.75290828696346,2.21883469074009,0.0450248690380843,2.1317186529799,2.3083712567547,0.643061551868443,0.628513479319583,0.665001719311505,0.556105030129313,0.541556957580453,0.578045197572375
